seed,dimension,epsilon,tau,family,objective,learned_means,learned_scales,learned_weights,learned_weight_component_2,device_used,cuda_available,gpu_name,training_device,evaluation_device,eval_batch_size,gpu_memory_allocated_mb,gpu_memory_reserved_mb
3,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4983504895340418,1.4958122011900556,1.5048228212403716,1.4952017263245416,1.501516423481549,1.487772280652239,1.4966673954479637,1.5086080656764866,1.499639854320295,1.4978015324547977],[-0.0027407123055925567,0.0006429311651798882,-0.000519773940630493,0.0005048525786031308,0.001063396480167475,-0.0008931547886025056,0.004919343260560396,-0.0023327855436434232,-0.0006354798350799919,-0.0014502013377716767]]","[[1.0012755465370105,0.9987215427686494,1.0008730427423065,0.9939674764962223,1.002711451337526,1.0010671046727202,0.9970691261055904,1.0064452101568417,1.001752524045948,1.0036409743313335],[0.09916823647608465,0.09922686845643348,0.10138071691437586,0.09967818280039657,0.1001413993123563,0.09914061716215958,0.09999971461290155,0.10053335116191751,0.10018695973234745,0.10015637585441575]]","[0.9900190167466215,0.009980983253378416]",0.009980983253378416,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.01,0.1,diagonal_gaussian,inclusive_kl,"[1.4800697883557785,1.485319431000911,1.4772396844942126,1.4808337133245553,1.491254844904954,1.4867112108555147,1.4838311402728719,1.4921914069110505,1.4961378418351872,1.4802271635789062]","[0.9997975817494901,1.0071140394817242,1.0016722023431706,1.0021517926052623,1.0019861677731108,1.0083412483904013,1.011201783133502,1.0001619458548958,0.9985357726118618,1.0007621122208006]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.4935562706623788,1.4989541344020025,1.4908107218005275,1.4943356161787658,1.504916546096919,1.5003245857848853,1.4974334585159876,1.5059965380869205,1.509800919965175,1.493707480909221],[0.006315751995825894,-0.0006649079184861916,-0.008552960809685152,0.00427870954337611,-0.0011881399649580654,-0.0007232292412777581,0.0017296053240980405,-0.005019250839313247,0.007056294672381275,0.009243623769012825]]","[[0.9943789285249066,1.0015300629672004,0.9961999859674316,0.9966965493382404,0.9962810101781445,1.0027438340695518,1.0057085331440219,0.9944740830665443,0.992868614370983,0.9954047276736437],[0.10174705350676662,0.10430480661401276,0.0978265328687086,0.09939948702378264,0.09849254353503636,0.10058536512645962,0.10021003362814304,0.09949894521264528,0.09944039686144125,0.10023009265458857]]","[0.9904351777215393,0.009564822278460667]",0.009564822278460667,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.05,diagonal_gaussian,exclusive_kl,"[1.50630727173431,1.5039609012317683,1.5037703854017843,1.5047592034371822,1.505449623491785,1.491650945423328,1.5027479117978788,1.5049255171504374,1.4982497379741224,1.5005621356310475]","[0.9975224783452645,0.9914884236004822,1.0032275304868843,1.0042502044775794,1.0139079922180163,0.9963254626041175,1.0017606960446623,1.005929349734252,1.00012021056791,1.002844106286869]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.498349862435334,1.4958114521918926,1.504823439410202,1.495201247501359,1.5015168730165132,1.4877729171611263,1.4966672050357726,1.5086074826693663,1.4996407814412513,1.4978009991209862],[0.00016846651875429913,-0.002285806614297235,-0.000620934185002926,-0.0010427355598072578,0.0022203649598380695,-0.0016399965396238947,-0.0007175579435350582,0.00100112789417787,-0.000516352005588219,-0.0027939592261432326]]","[[1.001275361527433,0.9987220621526298,1.0008728846388573,0.993967018627398,1.0027121834768689,1.0010663664059074,0.997068965540965,1.006445189133976,1.001752603136547,1.0036401730722542],[0.04956751949004393,0.04961326156415488,0.05069870121758313,0.04978409341298344,0.0500567021028223,0.049546149474598955,0.05001337999842833,0.05031810325406451,0.05011990862000158,0.05004951076798361]]","[0.9502205445813552,0.04977945541864475]",0.04977945541864475,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.05,diagonal_gaussian,inclusive_kl,"[1.431375292772197,1.4238785526085038,1.4290002702443576,1.4267502464233164,1.421524907499688,1.4285891385125133,1.4259325379796126,1.4122996473768252,1.4242518297573794,1.4317655466173975]","[1.0305826321072094,1.0192870362679591,1.0246951895912246,1.0318071478695878,1.0189947035242932,1.0246291795564921,1.0309382041079354,1.0246540718588317,1.0276727045478529,1.026430451439571]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.505539337087872,1.497593324062158,1.5030198803821606,1.5007522283240464,1.4951278678583666,1.502527671912092,1.4998062579849962,1.485381071928613,1.4979206605429818,1.5060190596167404],[0.002759716096324455,-0.0001015394800968016,0.00189865451935275,-0.0008559265034823503,-0.0027368950242673195,0.004309679301402309,-0.00288220539232501,0.0018053525244234,-0.0031577074078133096,0.003397924557709593]]","[[1.0024322252529014,0.9911323681729608,0.9962324562116158,1.0041960064418525,0.9915226119128244,0.996621731838054,1.0036211487548954,0.9975098760192133,1.0000432769081657,0.9982914123415195],[0.04984877852757266,0.050010141368308864,0.050241027330967344,0.05025010032943538,0.04988011884803042,0.04918628643592501,0.05046150134327536,0.051138375897164065,0.04933635013240732,0.04970228465249916]]","[0.9507910684759309,0.049208931524069084]",0.049208931524069084,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.1,diagonal_gaussian,exclusive_kl,"[1.50630727173431,1.5039609012317683,1.5037703854017843,1.5047592034371822,1.505449623491785,1.491650945423328,1.5027479117978788,1.5049255171504374,1.4982497379741224,1.5005621356310475]","[0.9975224783452645,0.9914884236004822,1.0032275304868843,1.0042502044775794,1.0139079922180163,0.9963254626041175,1.0017606960446623,1.005929349734252,1.00012021056791,1.002844106286869]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4983501136037967,1.4958114574438748,1.5048232624885889,1.4952010597085512,1.5015160082042693,1.4877726301581453,1.4966672275576167,1.5086078110531118,1.4996403085129997,1.4978013701997568],[-0.0026717945897286616,0.000681879992757702,-0.0006348357474694631,0.00047313182986927986,0.001034956141080053,-0.0009265144626437165,0.004947025202046379,-0.002295053620027054,-0.000784180070246459,-0.0015614288747563378]]","[[1.0012752245415173,0.9987215470932045,1.0008727453196509,0.993967204838605,1.0027116892963868,1.0010668582501816,0.9970689426860477,1.0064450694287537,1.001752451750925,1.0036403066479058],[0.09915273274268466,0.09922826742793057,0.10138957521354511,0.09962349728587373,0.10013147218787212,0.09911958581298817,0.10000655536540679,0.10058596943609449,0.10021191384047806,0.10012646881261546]]","[0.9501854850903043,0.04981451490969576]",0.04981451490969576,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.1,diagonal_gaussian,inclusive_kl,"[1.4313466756180393,1.4239731785509848,1.428966964612854,1.4266487083614332,1.4215330082714455,1.4286181229302597,1.4258258066065062,1.4122569580641269,1.4242869456081182,1.431655295361391]","[1.0307970088785745,1.0193455645010234,1.0249140917520756,1.0321080567233376,1.0191721949779133,1.0247652914058876,1.0312704086638855,1.0249050314604855,1.0277976701538318,1.0267716195074765]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.505539336998291,1.4975933238230636,1.503019880265447,1.5007522283395116,1.4951278677199562,1.5025276717152976,1.4998062578176423,1.4853810718788298,1.497920660407076,1.5060190595492091],[0.0018483034006209422,0.004499220511157974,-0.0011465295571423577,-0.0015218147802549605,-0.0023457878486942176,0.006667545400891643,-0.009227314336886262,0.002083722781061565,-0.0015479335446639967,-0.001348928494683807]]","[[1.002432225258852,0.991132368297606,0.9962324562754397,1.0041960064558249,0.9915226120260977,0.9966217318970069,1.003621148816091,0.9975098760874708,1.0000432769683922,0.9982914123785057],[0.09952664340024968,0.09999113332715609,0.10024328835234668,0.10056279057033339,0.09967278107402965,0.09837733920388324,0.10099545054575088,0.10204728616810287,0.0986828180499872,0.09937039124065998]]","[0.9507910686029352,0.04920893139706494]",0.04920893139706494,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.05,diagonal_gaussian,exclusive_kl,"[1.50630727173431,1.5039609012317683,1.5037703854017843,1.5047592034371822,1.505449623491785,1.491650945423328,1.5027479117978788,1.5049255171504374,1.4982497379741224,1.5005621356310475]","[0.9975224783452645,0.9914884236004822,1.0032275304868843,1.0042502044775794,1.0139079922180163,0.9963254626041175,1.0017606960446623,1.005929349734252,1.00012021056791,1.002844106286869]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4983519722290848,1.4958081949779756,1.5048257423090112,1.4952031736163265,1.5015155330637462,1.487771837922449,1.4966715321729278,1.508610355785227,1.499637607391109,1.4978036097504202],[0.0001677041404515785,-0.002290237510573448,-0.0006215239900334951,-0.001039830170486777,0.0022190550799963465,-0.0016419550619233454,-0.0007189423866165189,0.001000024007215587,-0.0005114464651595686,-0.002805857850492219]]","[[1.0012761784919937,0.9987217207057734,1.0008736002051086,0.9939640904896287,1.0027091416158216,1.0010687327655603,0.9970704828689073,1.0064445187816056,1.0017530217048272,1.0036399385165187],[0.04956601418535154,0.049614458237251066,0.050698868013874784,0.049781981932444215,0.0500559731608899,0.049545874308205985,0.05001361756608798,0.050317554571855286,0.05012055819071347,0.05004970940454357]]","[0.9006208061446445,0.0993791938553556]",0.0993791938553556,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.05,diagonal_gaussian,inclusive_kl,"[1.3592187985969697,1.357960861194248,1.366150861433619,1.3572007269512443,1.360185620724867,1.3535362165095342,1.3382566765021124,1.344319960001064,1.3469700254127221,1.351614513074823]","[1.0525887273153212,1.0420545734228959,1.0516276016787143,1.0464935840314895,1.038877650882125,1.0542295901826806,1.049986283767991,1.0418679316102237,1.0432527165031218,1.0508553142930541]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.5058933691586955,1.5045249060243981,1.5134205836768653,1.5036167068702038,1.5067758956206339,1.4995849976086786,1.4827908665631375,1.489281492680926,1.4921631201572674,1.4975149355630086],[-0.0005168027634965812,-7.779516118388847e-05,0.0010041203791666458,-0.0007567494955127487,-0.0006851153062077595,0.0019516447431216738,0.0012484181577338252,-0.003640377088307129,-0.003674235998808422,0.002770514297308092]]","[[1.002066470100079,0.992394648169482,1.0015200730435467,0.995889209591774,0.988151202018193,1.0063521322382918,1.0038291340482142,0.9931522917633627,0.9948257402119601,1.001654014237155],[0.0506866334179474,0.04963621260628374,0.04976497691867925,0.049525100560745425,0.05103631047364824,0.04946657031622616,0.04940012667496587,0.05026041476240621,0.04961696219438063,0.050420824499458936]]","[0.9020039203453047,0.09799607965469528]",0.09799607965469528,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.1,diagonal_gaussian,exclusive_kl,"[1.50630727173431,1.5039609012317683,1.5037703854017843,1.5047592034371822,1.505449623491785,1.491650945423328,1.5027479117978788,1.5049255171504374,1.4982497379741224,1.5005621356310475]","[0.9975224783452645,0.9914884236004822,1.0032275304868843,1.0042502044775794,1.0139079922180163,0.9963254626041175,1.0017606960446623,1.005929349734252,1.00012021056791,1.002844106286869]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4983504545438413,1.495811262243774,1.5048235185653165,1.4951999714132422,1.5015170953753327,1.4877720961905352,1.496667538197116,1.5086071706187387,1.4996398365613721,1.4978009681919056],[-0.0026704067330525446,0.000680022407288122,-0.0006319000279507699,0.0004739876676677654,0.0010360908552945764,-0.0009260444118986844,0.004945088611470187,-0.0022934656185559553,-0.0007815645127563736,-0.0015610544285940488]]","[[1.00127523556616,0.9987218831287736,1.000872880672649,0.993965938275097,1.0027116757271093,1.0010670281184046,0.9970689126005424,1.006445922026346,1.001753187006287,1.0036402265248667],[0.09915221820717049,0.099228489375937,0.10138992242245455,0.09962258185657719,0.10013077931801602,0.0991201372898499,0.10000610528785801,0.10058598365744971,0.10021142242837555,0.10012591723789442]]","[0.9001565461968347,0.09984345380316534]",0.09984345380316534,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.1,diagonal_gaussian,inclusive_kl,"[1.3591632726977483,1.3579175891377575,1.366304131087937,1.357238492213694,1.3602446389436111,1.353629175326628,1.3380938501803028,1.3443629332269371,1.3469758096910822,1.3515313613841113]","[1.0530102413646485,1.0424679558662007,1.0517621316853631,1.046773956707424,1.0391889655792885,1.0544441946548098,1.0505353218433942,1.0421669651289402,1.0435973402077037,1.0513026524848965]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
3,10,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.5058933691986214,1.504524906096041,1.513420583684307,1.5036167068524224,1.5067758955837764,1.4995849975711657,1.4827908665903147,1.489281492660277,1.492163120086538,1.4975149355408925],[-0.004573265025429264,-0.0003810823780134229,0.003648336446069161,0.0020413855649962435,0.0018798032087192734,0.002141405965270503,-0.0013051497706595494,-0.0027737192982822704,-0.004410362379097218,-0.001875574090130925]]","[[1.0020664700591444,0.992394648154752,1.0015200730672096,0.9958892096049736,0.9881512020540221,1.0063521322517561,1.0038291340648662,0.9931522917763578,0.9948257402343496,1.0016540142600168],[0.10132794319613002,0.09898533942980005,0.09948868802785713,0.09905518931360666,0.10177971147461384,0.09884117016246642,0.09876873876452669,0.10028281688800667,0.09918944414105867,0.1008153017414859]]","[0.9020039203871517,0.0979960796128483]",0.0979960796128483,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.05,diagonal_gaussian,exclusive_kl,"[1.4892556369873613,1.4994638647557712]","[0.9975073484873305,0.99666071392175]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4944047524678994,1.5016742337095197],[0.004298688799945353,-0.0006600155747034941]]","[[1.0080788881181657,0.9916956936484167],[0.05037362663062877,0.050237389650509966]]","[0.9899770507152403,0.010022949284759523]",0.010022949284759523,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.05,diagonal_gaussian,inclusive_kl,"[1.4900533599255634,1.5000731487984051]","[1.0023179232320985,1.005227535728452]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.5045327262053534,1.5146320349884732],[0.0030165933209005194,-0.006818447159148556]]","[[0.996255836075724,0.9991229241110303],[0.04910320705428287,0.04996499145529027]]","[0.9904627046695812,0.009537295330418659]",0.009537295330418659,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.1,diagonal_gaussian,exclusive_kl,"[1.490608690843155,1.4905762432199359]","[0.9963552134441592,1.0012889306767072]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4947245310717674,1.502262321749011],[0.0019539860185350715,0.007229450089859395]]","[[1.0079033140880838,0.9912486968943437],[0.10057952788383327,0.10160517181874765]]","[0.9898989527826514,0.010101047217348686]",0.010101047217348686,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.1,diagonal_gaussian,inclusive_kl,"[1.4900621191190069,1.5000332557112974]","[1.0023305619841334,1.0053181730582716]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.50415529497699,1.5142493145076967],[0.007103965094198217,0.0037826784081386195]]","[[0.9964671720101995,0.9993785057021721],[0.09743867199339333,0.09812999986073392]]","[0.990578055519734,0.009421944480266056]",0.009421944480266056,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.05,diagonal_gaussian,exclusive_kl,"[1.4875703718787876,1.4912328708558142]","[0.9977739175920068,1.0017059939979178]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4943279283117175,1.5018662563666345],[-0.0005243096207190283,-0.0013866703935026157]]","[[1.0081075933130372,0.9914982878443253],[0.05044721558889547,0.04986997312744386]]","[0.950162074908545,0.04983792509145513]",0.04983792509145513,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.05,diagonal_gaussian,inclusive_kl,"[1.43479059888665,1.4468099362464817]","[1.0296250313427195,1.0299531291966413]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.508501619277496,1.5211131840073704],[0.0010484458177041204,0.0044962182732683625]]","[[1.0012707669117245,1.000956483214914],[0.05151922155177039,0.04932137568233926]]","[0.9500214798617529,0.049978520138247155]",0.049978520138247155,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.1,diagonal_gaussian,exclusive_kl,"[1.4839829199963577,1.479081209207218]","[0.9978289477526693,1.0063600371563477]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4948106902902,1.5021605358134484],[0.0017811895291732116,0.00036122013658784454]]","[[1.0079781782589528,0.9914241629473047],[0.10089108782747015,0.10078908107457053]]","[0.950061686325042,0.04993831367495803]",0.04993831367495803,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.1,diagonal_gaussian,inclusive_kl,"[1.4348645144784686,1.4467814183679468]","[1.0297024311806742,1.0301859040394683]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.05,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.5087079824436247,1.5212101207899738],[0.00113571941636303,0.00941440201269741]]","[[1.0012077607983472,1.0010502172200795],[0.10255793324907733,0.09824886941681871]]","[0.9500818218744977,0.049918178125502165]",0.049918178125502165,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.05,diagonal_gaussian,exclusive_kl,"[1.4860777829306593,1.4858180511221022]","[0.9985043125600267,1.0049511669061901]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4942716237766034,1.50169243279912],[0.00011306346089452811,-0.001796421499845056]]","[[1.0081250897708232,0.9916008369444367],[0.05062638170162552,0.049988505910808695]]","[0.8999518074651247,0.1000481925348753]",0.1000481925348753,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.05,diagonal_gaussian,inclusive_kl,"[1.352822981149797,1.3596633945327337]","[1.047867380925091,1.054882171280337]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.5049977719583085,1.5129695874022056],[-0.0013878977255335823,-0.0020103937822915077]]","[[0.9947855260606405,1.0021505554877845],[0.05007148994765908,0.0497816587496274]]","[0.8995999506808793,0.10040004931912068]",0.10040004931912068,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.1,diagonal_gaussian,exclusive_kl,"[1.4800315988805424,1.4747438511919826]","[0.9990591684781802,1.007727257600337]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4950181138507066,1.502004332988648],[-0.00031905337991234217,-0.0005680421274997335]]","[[1.0078440991679456,0.9914590880271007],[0.10096242293879926,0.10035989660951715]]","[0.8996185982839433,0.10038140171605675]",0.10038140171605675,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.1,diagonal_gaussian,inclusive_kl,"[1.3528019927228483,1.359502601929276]","[1.0482413117302143,1.0554285400354162]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,2,0.1,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.504972854208093,1.5128959018659387],[-0.0016685144364233873,0.0008237233968541513]]","[[0.9948875171648816,1.0023396497903971],[0.10003893228760387,0.09977649429593213]]","[0.8997010639716637,0.10029893602833627]",0.10029893602833627,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.05,diagonal_gaussian,exclusive_kl,"[1.5013621403188948,1.5110935721900438,1.4958319393017976,1.5037435534635732,1.498014778028298,1.5047233449221744,1.502093819087676,1.5083505122916456,1.503988023630266,1.5042445178877397]","[0.9981406261482899,0.9999209524864479,0.9937863567936521,0.9970433687068727,0.9997039230040523,0.996533438455641,1.0067807960865571,1.0002653157146701,0.9993356358593484,1.0064281089468314]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4943711121164072,1.4957092975181572,1.4967990703943281,1.5033675260545716,1.494475117098626,1.499099323503817,1.4978117621347748,1.4917445470638937,1.4873356974612129,1.5050168399037656],[0.0005969070209231654,0.0016040610717165775,-0.0001536921092034323,0.0012331707801502543,-0.0015843470124573813,-0.0024131818933053584,0.0001385918384671916,-0.00012252968238366522,-0.0008201077673207032,7.009294350413388e-05]]","[[1.0009716779315163,0.9953301317266839,1.0012919702521215,0.9936963494670522,0.994602617468961,1.0065341340509235,1.0017140467336871,1.0105246426631678,1.004886518259633,0.9970295774032998],[0.049795979187745684,0.049831747925937066,0.04984325941644832,0.05017245854219052,0.04949296904481946,0.04934963759846029,0.05040610573472346,0.04969037579850959,0.050455879001138376,0.04990566447281295]]","[0.9900374032966862,0.00996259670331391]",0.00996259670331391,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.05,diagonal_gaussian,inclusive_kl,"[1.4822014998429942,1.4868878486923498,1.4818250778769468,1.4851848142072317,1.49004922832461,1.4884194245806923,1.4786970611614783,1.4874926243748705,1.4739864486588055,1.4830293094770604]","[1.0012390710785661,1.0171189144471855,1.005362467783816,1.0159716301379529,1.0039775434956995,0.9935430012034969,1.005043147973387,1.0093401988082333,1.0088877017506146,1.0031937012918424]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.05,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.4980080894455994,1.502824652598567,1.497764237259864,1.5012578523224496,1.506042071635983,1.5044958878937065,1.4945910007380518,1.5035174891807945,1.4898611844232934,1.4990162386612944],[-0.002204199422491512,0.007579121709801107,-0.0036300267015001086,-0.007311804333011557,0.005214310293699544,0.0004319530432508052,-0.005023439051842295,-0.006976059236292152,-0.0054557886423780375,-0.0036772740748381386]]","[[0.9948389227843997,1.0108751448352475,0.998830233603807,1.0097011209262272,0.9974033988544455,0.9869718779081237,0.9987236104066229,1.0026928821691503,1.0025335484507751,0.9967578975287014],[0.049982320195111736,0.0507858198588265,0.04944303412132154,0.04910711776287996,0.05032587874322833,0.04852948553967859,0.048509895533914646,0.052007118704470987,0.05097713213650363,0.050778484350692196]]","[0.9897727715049206,0.010227228495079286]",0.010227228495079286,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.1,diagonal_gaussian,exclusive_kl,"[1.5013621403188948,1.5110935721900438,1.4958319393017976,1.5037435534635732,1.498014778028298,1.5047233449221744,1.502093819087676,1.5083505122916456,1.503988023630266,1.5042445178877397]","[0.9981406261482899,0.9999209524864479,0.9937863567936521,0.9970433687068727,0.9997039230040523,0.996533438455641,1.0067807960865571,1.0002653157146701,0.9993356358593484,1.0064281089468314]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.1,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4943712066973764,1.4957092510269612,1.4967989356347773,1.5033675648788705,1.4944750257475847,1.499099365589795,1.4978118294340164,1.4917446497246987,1.4873357371360898,1.505016742371361],[-0.0031040645843218827,-0.0015550972890866755,0.0013333021075243915,0.00038836388864899095,0.001531938834248585,-0.0008163035746264892,-0.001120896115763363,-8.33559287056366e-05,-0.0033607360533829123,0.000813197274182806]]","[[1.0009716520330296,0.9953300992462355,1.0012920131242111,0.9936963461453943,0.9946026581879631,1.0065341882852796,1.0017141223557922,1.0105246643002792,1.004886465646346,0.997029652440984],[0.09959005588464581,0.09969951766886583,0.09969066896138372,0.10034118372072039,0.09897846016161757,0.09869981545325265,0.10078758809805266,0.09936809058214877,0.10090622757443785,0.09984181686192635]]","[0.9900180322950404,0.009981967704959604]",0.009981967704959604,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.1,diagonal_gaussian,inclusive_kl,"[1.4822753874677352,1.4869444569305348,1.481809431586711,1.485153638759843,1.4900763468437352,1.488364076996628,1.478685281319709,1.4874761296555552,1.4739728582330844,1.4830021590637146]","[1.0011704956362937,1.0170866999525285,1.005424111777745,1.016053311648733,1.0039781782963788,0.99366636862131,1.005089128560357,1.0094047342600319,1.0089309066473426,1.0032780802476955]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.01,0.1,diagonal_gaussian_mixture_2,inclusive_kl,"[[1.498008089614708,1.5028246528517968,1.49776423752581,1.5012578525956113,1.5060420719000456,1.5044958881993935,1.4945910009402423,1.5035174895318029,1.4898611847044194,1.4990162388575643],[0.013952981961297264,0.010538271427186385,-0.0025449460383805524,-0.006818013185557005,0.0053225259639408645,-0.009402605235568526,-0.003070429447115024,-0.002986683181688725,-0.0025705241085369947,-0.005403892624089938]]","[[0.9948389227545664,1.0108751447918476,0.9988302335059229,1.0097011208932256,0.9974033987983734,0.9869718778153705,0.9987236104147394,1.0026928820602592,1.002533548402234,0.9967578974906569],[0.09995053086586207,0.10142965140567665,0.09835327217912052,0.09775348359096919,0.09978233107218207,0.09688493932478748,0.09685271984113866,0.10362070687553511,0.10164947692124728,0.1011547862195276]]","[0.9897727717142959,0.010227228285704163]",0.010227228285704163,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.05,0.05,diagonal_gaussian,exclusive_kl,"[1.5013621403188948,1.5110935721900438,1.4958319393017976,1.5037435534635732,1.498014778028298,1.5047233449221744,1.502093819087676,1.5083505122916456,1.503988023630266,1.5042445178877397]","[0.9981406261482899,0.9999209524864479,0.9937863567936521,0.9970433687068727,0.9997039230040523,0.996533438455641,1.0067807960865571,1.0002653157146701,0.9993356358593484,1.0064281089468314]",[1.0],,cpu,False,,cpu,cpu,65536,0.0,0.0
4,10,0.05,0.05,diagonal_gaussian_mixture_2,exclusive_kl,"[[1.4943719394575947,1.495708969476345,1.496798670228065,1.5033680457011054,1.494474947178604,1.4990994564991966,1.497811889846376,1.4917453655899189,1.48733539355092,1.5050153313703176],[0.0006851023754021366,0.001627551345638488,-0.00021685691273332363,0.0011920829054686576,-0.0016275380199780095,-0.002365777677120271,0.00018887855011674162,-0.00017280949865631725,-0.0008934075630517806,1.3008188384403354e-05]]","[[1.0009715007261792,0.9953301717224857,1.0012923836083532,0.9936964586615804,0.9946028194329948,1.006534275192731,1.0017145173428055,1.0105248905976132,1.00488632468067,0.9970296679221675],[0.0497922307858833,0.04981964115441015,0.04984097345238223,0.05017189639568835,0.0494906874379652,0.04934168373242644,0.050413579495466196,0.04970245001735463,0.050472182129996816,0.04988394664298782]]","[0.9501992178911257,0.049800782108874314]",0.049800782108874314,cpu,False,,cpu,cpu,65536,0.0,0.0
